wav,affect,length,predictions
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M005.wav,Neutral,4.74,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M007.wav,Neutral,2.81,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M008.wav,Neutral,1.2,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M009.wav,Neutral,1.49,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M010.wav,Neutral,7.0299375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M011.wav,Neutral,4.98,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M012.wav,Neutral,4.75,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M013.wav,Neutral,5.55,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M017.wav,Neutral,1.43,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M018.wav,Neutral,6.66,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M019.wav,Neutral,0.8899375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M020.wav,Neutral,1.5,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M021.wav,Neutral,6.7599375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M022.wav,Neutral,1.4,Surprise
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M023.wav,Neutral,5.9399375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M024.wav,Neutral,6.9599375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M025.wav,Neutral,9.33,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M026.wav,Neutral,2.9599375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M027.wav,Neutral,1.6299375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M028.wav,Neutral,8.4,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M029.wav,Neutral,6.9399375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M030.wav,Neutral,1.1199375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M031.wav,Neutral,4.5,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M032.wav,Neutral,7.6899375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M033.wav,Neutral,1.6499375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M034.wav,Neutral,5.5699375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M037.wav,Neutral,6.3499375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M038.wav,Neutral,7.1099375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M039.wav,Neutral,14.37,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M040.wav,Neutral,9.9599375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M041.wav,Neutral,8.4699375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M043.wav,Neutral,1.92,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M044.wav,Neutral,1.49,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F005.wav,Anger,7.4399375,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F006.wav,Anger,4.5,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F011.wav,Anger,13.55,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F015.wav,Sadness,6.0299375,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F016.wav,Anger,10.0199375,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F017.wav,Sadness,9.536625,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F018.wav,Sadness,8.8299375,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F019.wav,Sadness,4.55,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F020.wav,Sadness,5.28,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F021.wav,Sadness,1.14,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F022.wav,Sadness,0.98,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F023.wav,Sadness,1.15,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F024.wav,Sadness,0.87,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F027.wav,Anger,1.2099375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F029.wav,Anger,5.0599375,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F031.wav,Sadness,5.0235,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F032.wav,Sadness,14.5,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F033.wav,Sadness,3.34,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F035.wav,Sadness,1.62,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F036.wav,Sadness,4.3,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F041.wav,Happiness,2.8899375,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F042.wav,Happiness,3.8999375,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F043.wav,Happiness,8.85,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F044.wav,Happiness,2.33,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F045.wav,Happiness,1.7699375,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_M016.wav,Neutral,4.7099375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_M029.wav,Anger,10.7599375,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_M030.wav,Anger,11.55,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_M033.wav,Sadness,1.2599375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_M034.wav,Sadness,1.09,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_M035.wav,Sadness,1.9599375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_M037.wav,Sadness,2.87,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_M038.wav,Sadness,5.33,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_M039.wav,Surprise,1.1899375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_M043.wav,Happiness,1.6499375,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_M044.wav,Happiness,3.2,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_M045.wav,Happiness,4.61,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_M046.wav,Happiness,1.5899375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_F000.wav,Sadness,2.055375,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_F001.wav,Sadness,7.8074375,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_F002.wav,Sadness,2.8360625,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_F003.wav,Sadness,1.33425,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_F004.wav,Sadness,3.8634375,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_F005.wav,Sadness,1.5618125,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_F006.wav,Sadness,1.45375,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_F007.wav,Sadness,1.9715,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_F008.wav,Happiness,3.027,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_F009.wav,Sadness,4.8150625,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_F010.wav,Sadness,6.719375,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_F012.wav,Sadness,4.1705,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_F013.wav,Sadness,4.7210625,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_F014.wav,Sadness,2.648625,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_M000.wav,Sadness,8.063375,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_M001.wav,Sadness,4.6655625,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_M002.wav,Sadness,0.9758125,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_M004.wav,Happiness,10.390625,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_M005.wav,Happiness,1.473625,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_M006.wav,Sadness,1.3541875,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_M007.wav,Sadness,2.0785,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_M008.wav,Sadness,6.246,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_M009.wav,Sadness,9.1631875,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_M010.wav,Sadness,3.1384375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_M011.wav,Sadness,6.9458125,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_M012.wav,Sadness,6.00575,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_M013.wav,Sadness,8.6159375,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_M014.wav,Sadness,8.14125,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_M015.wav,Sadness,6.5120625,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_M016.wav,Sadness,6.5085625,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_M017.wav,Sadness,4.8068125,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_M018.wav,Sadness,12.58925,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_F020.wav,Surprise,1.1755,Surprise
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_F022.wav,Happiness,1.7878125,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_F023.wav,Happiness,1.287,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_F024.wav,Happiness,1.0016875,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_F025.wav,Happiness,1.43675,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_F026.wav,Happiness,1.2408125,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_F027.wav,Happiness,1.19725,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_F028.wav,Happiness,3.575625,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_F029.wav,Happiness,1.5020625,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_F030.wav,Happiness,2.5995625,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M003.wav,Neutral,10.469625,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M004.wav,Neutral,2.934625,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M005.wav,Neutral,2.3945625,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M007.wav,Neutral,4.475875,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M008.wav,Neutral,3.392625,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M009.wav,Neutral,5.6795625,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M011.wav,Neutral,9.5263125,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M012.wav,Neutral,5.3656875,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M013.wav,Neutral,2.73875,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M014.wav,Neutral,2.3710625,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M015.wav,Neutral,8.191,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M016.wav,Neutral,2.841375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M017.wav,Neutral,1.306125,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M018.wav,Neutral,1.1428125,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M020.wav,Neutral,7.4175625,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M021.wav,Neutral,7.11625,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M022.wav,Neutral,1.6320625,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M023.wav,Neutral,1.9019375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M024.wav,Neutral,1.8765625,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M025.wav,Neutral,10.6885625,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M026.wav,Neutral,3.74425,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M027.wav,Neutral,3.3959375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M028.wav,Neutral,5.6884375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M029.wav,Neutral,10.872625,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M030.wav,Neutral,4.0955,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M031.wav,Neutral,3.537625,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_F000.wav,Sadness,2.9993125,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_F001.wav,Sadness,6.02075,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_F002.wav,Sadness,7.28225,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_F003.wav,Sadness,2.5965625,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_F004.wav,Sadness,12.1753125,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_F005.wav,Happiness,3.1155,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_F006.wav,Sadness,6.8291875,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_F007.wav,Sadness,11.948875,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_F008.wav,Sadness,11.2005,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_F009.wav,Sadness,4.0520625,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_F011.wav,Sadness,8.229,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_F012.wav,Sadness,6.2883125,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_M000.wav,Sadness,7.263125,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_M007.wav,Sadness,13.4978125,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_M012.wav,Sadness,1.9245625,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_F000.wav,Neutral,1.2328125,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_F001.wav,Neutral,3.9636875,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_F002.wav,Neutral,1.75,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_F003.wav,Neutral,11.41275,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_F004.wav,Neutral,6.080625,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_F005.wav,Neutral,8.1055,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_F006.wav,Neutral,7.381125,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_F007.wav,Neutral,13.2225,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_F008.wav,Neutral,2.2348125,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_F009.wav,Neutral,0.7321875,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_F010.wav,Neutral,1.23,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_F011.wav,Neutral,11.142625,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_F012.wav,Neutral,4.650875,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_F013.wav,Neutral,6.172125,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_F014.wav,Neutral,1.840375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_F016.wav,Neutral,1.56,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_F017.wav,Neutral,8.371125,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_F018.wav,Neutral,3.3499375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_F019.wav,Neutral,1.5633125,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_F020.wav,Neutral,2.7799375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_F021.wav,Neutral,2.9399375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_F023.wav,Neutral,7.1735625,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_F025.wav,Neutral,6.0950625,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_F026.wav,Neutral,8.5005625,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_F030.wav,Anger,0.973625,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_M000.wav,Neutral,1.281,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_M001.wav,Neutral,4.5495,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_M002.wav,Neutral,5.0241875,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_M003.wav,Neutral,4.2970625,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_M004.wav,Surprise,2.873125,Surprise
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_M005.wav,Surprise,2.903375,Surprise
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_M006.wav,Anger,2.553625,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_M007.wav,Anger,2.79,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_M009.wav,Sadness,1.244,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_M010.wav,Anger,6.357875,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_M011.wav,Anger,1.7018125,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_M012.wav,Surprise,0.8113125,Surprise
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_M013.wav,Anger,7.01475,Anger
